Country Code,Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Restaurant Name len,Address len
1,77.2345429,28.5504788,250,0,0,0,1,3.1,26,17,4
1,77.2439728,28.5467137,800,0,1,0,2,3.3,146,7,5
1,77.2353512,28.5501971,1000,0,0,0,3,3.4,246,12,2
1,77.2440227,28.5462678,800,1,1,0,2,3.3,89,7,4
1,77.234992,28.5505215,500,0,1,0,2,2.5,115,6,5
1,77.234278,28.5510276,2000,1,0,0,4,3.4,58,18,3
1,77.243434,28.5469314,350,0,1,0,1,2.8,78,17,3
1,77.2362493,28.5493861,300,0,1,0,1,3.0,67,10,4
1,77.2350504,28.5502088,850,0,1,0,2,3.4,199,12,2
1,77.2327916,28.5504467,400,0,0,0,1,3.3,19,15,3
1,77.24070288,28.54163598,1000,0,1,0,3,4.5,162,11,2
1,77.24227265,28.54865381,1000,0,1,0,3,3.8,697,10,2
1,77.2368331,28.5484106,300,0,1,0,1,3.6,56,14,6
1,77.2337795,28.5500924,500,0,1,0,2,3.8,51,12,4
1,77.2329263,28.5563311,500,0,1,0,2,3.7,130,12,4
1,77.24445798,28.54763391,850,0,1,0,2,3.9,349,12,2
1,77.23642308,28.54967193,1000,0,0,0,3,3.8,50,12,3
1,77.2333753,28.5566428,2200,1,1,0,4,3.9,347,9,4
1,77.233061,28.5564784,1000,0,0,0,3,3.5,251,11,4
1,77.23497704,28.56002689,400,0,1,0,1,3.5,24,20,4
1,77.2350818,28.5502611,1000,0,1,0,3,3.7,263,12,2
1,77.2330661,28.5501728,300,0,1,0,1,3.9,155,9,5
1,77.23671846,28.54953822,600,0,1,0,2,3.9,93,9,4
1,77.2334652,28.5499281,900,0,1,0,2,3.7,323,12,4
1,77.2362942,28.5496144,1500,1,1,0,3,3.8,227,7,4
1,77.2334786,28.5499293,300,0,1,0,1,3.5,27,32,3
1,77.2341837,28.5510721,400,0,0,0,1,3.8,116,20,3
1,77.2470262,28.5453005,1600,1,0,0,3,3.5,150,17,5
1,77.2127245,28.5351803,700,0,1,0,2,3.7,108,14,4
1,77.234992,28.5503422,1100,0,1,0,3,3.9,105,16,5
1,77.2435687,28.5468097,600,0,1,0,2,3.7,227,16,5
1,77.2358901,28.5498001,1700,1,1,0,3,3.8,244,9,4
1,77.2334652,28.5499281,450,0,1,0,1,3.8,187,15,4
1,77.2344254,28.5508679,1250,1,0,0,3,3.6,229,9,4
1,77.2362677,28.5494743,250,0,0,0,1,3.7,84,19,3
1,77.2334652,28.556472,2000,1,1,0,4,3.8,223,8,4
1,77.23637111,28.5497965,700,0,0,0,2,3.5,187,9,4
1,77.2334203,28.5568711,1800,1,1,0,3,3.8,54,19,4
1,77.2349022,28.5503337,250,0,0,0,1,3.6,76,19,3
1,77.233555,28.5563909,2000,0,0,0,4,3.8,85,17,4
1,77.2337434,28.550003,200,0,0,0,1,3.6,66,14,4
1,77.2365188,28.5496806,500,0,0,0,2,3.7,53,18,5
1,77.2349022,28.550513,400,0,0,0,1,3.7,48,21,5
1,77.2329263,28.556869,1800,1,1,0,3,4.2,107,7,5
1,77.240961,28.5482151,550,0,1,0,2,4.1,160,9,3
1,77.2340939,28.550974,1000,1,0,0,3,4.1,22,4,5
1,77.2350818,28.5503508,1400,1,1,0,3,4.1,826,26,5
1,77.2399315,28.5577145,950,0,1,0,2,4.4,42,14,2
1,77.244433,28.54727,750,0,1,0,2,4.0,62,6,5
1,77.2366984,28.5495184,1000,0,1,0,3,4.2,111,26,2
1,77.2405602,28.5482719,600,0,0,0,2,4.0,158,11,3
1,77.23670874,28.54954205,850,0,1,0,2,4.1,253,16,4
1,77.2356207,28.5497745,1400,1,1,0,3,4.1,68,14,5
1,77.23633256,28.54944192,1900,0,0,0,3,4.3,1327,26,4
1,77.2439536,28.5469731,800,0,1,0,2,4.2,237,8,5
1,77.25337565,28.55668362,500,0,1,0,2,4.0,51,9,3
1,77.23635536,28.54963187,450,0,1,0,1,4.3,83,18,4
1,77.259616,28.538071,800,0,1,0,2,4.1,81,27,2
1,77.2327504,28.5567356,500,0,0,0,2,4.1,173,14,3
1,77.240404,28.541887,500,0,0,0,2,3.4,44,9,4
1,77.2457042,28.5307774,350,0,1,0,1,2.9,77,20,4
1,77.2385097,28.5367217,1000,0,1,0,3,3.2,12,11,5
1,77.2414931,28.5331658,1800,1,0,0,3,3.4,35,8,5
1,77.2431379,28.5339137,1100,1,1,0,3,3.3,489,7,4
1,77.2428374,28.5321867,700,0,0,0,2,3.2,138,14,4
1,77.24218,28.53412,400,0,0,0,1,3.0,17,6,2
1,77.2460449,28.5306584,250,0,0,0,1,3.2,12,6,5
1,77.2400467,28.5386726,300,0,1,0,1,3.4,66,17,3
1,77.2391233,28.5378256,300,0,0,0,1,2.8,14,12,6
1,77.2432885,28.5343238,1900,1,1,0,3,3.3,148,7,3
1,77.2432392,28.5345941,650,0,1,0,2,3.1,99,11,4
1,77.2420436,28.5335013,500,0,0,0,2,3.4,17,8,4
1,77.2457421,28.5281318,700,0,1,0,2,3.3,148,30,2
1,77.2391222,28.5375972,950,1,1,0,2,3.4,77,10,5
1,77.2390081,28.5376881,650,0,1,0,2,3.2,25,12,5
1,77.2390211,28.5375623,700,0,1,0,2,2.7,134,11,5
1,77.243265,28.5328212,500,0,0,0,2,3.3,96,6,4
1,77.2435154,28.5341433,1250,1,0,0,3,3.4,90,13,5
1,77.2441084,28.5335898,2000,1,0,0,4,4.6,304,6,4
1,77.2427665,28.5322514,1800,1,0,0,3,3.9,484,6,4
1,77.2399764,28.5400134,400,0,0,0,1,3.6,67,9,3
1,77.2437527,28.5333292,700,0,1,0,2,3.8,136,8,3
1,77.2398703,28.5413133,650,0,1,0,2,3.6,120,14,4
1,77.2389367,28.5373191,550,0,1,0,2,3.5,272,11,5
1,77.2432781,28.5341539,400,0,1,0,1,3.8,68,7,3
1,77.2431781,28.5328167,1800,1,0,0,3,3.8,663,12,4
1,77.2436699,28.5345364,1000,1,1,0,3,3.8,594,23,4
1,77.2401507,28.5409162,300,0,1,0,1,3.5,66,9,3
1,77.2432456,28.5337162,600,0,0,0,2,3.5,103,12,3
1,77.24002328,28.54125928,800,0,1,0,2,3.5,139,15,4
1,77.2456868,28.5306722,1000,0,1,0,3,3.8,843,9,5
1,77.2434692,28.5329663,400,0,1,0,1,3.6,113,14,4
1,77.2431861,28.5342023,2500,1,1,0,4,3.8,372,29,4
1,77.2418472,28.5332835,1650,1,0,0,3,3.8,42,11,3
1,77.241504,28.5331306,1350,1,0,0,3,3.5,140,6,5
1,77.2400539,28.5399106,400,0,1,0,1,3.6,173,7,5
1,77.24028882,28.54047022,650,0,1,0,2,3.8,312,11,4
1,77.2386742,28.5373346,1800,1,1,0,3,3.7,780,14,5
1,77.2434648,28.5328936,1200,1,0,0,3,3.5,256,11,5
1,77.2431486,28.5342396,650,0,1,0,2,3.9,27,9,4
1,77.2400419,28.540691,800,0,1,0,2,3.6,160,24,4
1,77.2400534,28.5394362,250,0,1,0,1,3.6,36,18,3
1,77.2426617,28.5323086,1100,1,1,0,3,3.7,487,18,4
1,77.2425286,28.5337643,900,0,1,0,2,3.5,352,17,5
1,77.2401571,28.5393522,250,0,1,0,1,3.7,290,9,3
1,77.2428767,28.5340181,700,0,0,0,2,3.5,132,9,5
1,77.243348,28.5340197,1500,1,0,0,3,3.5,198,7,4
1,77.24218,28.53412,600,0,1,0,2,3.5,124,14,2
1,77.2437305,28.5345667,650,0,1,0,2,3.8,173,13,4
1,77.2436254,28.5334703,2200,1,1,0,4,3.6,430,11,4
1,77.242033,28.5335584,1300,0,0,0,3,3.7,807,28,4
1,77.2386784,28.5370786,1550,1,1,0,3,3.8,302,3,5
1,77.238998,28.5378735,300,0,0,0,1,2.4,30,7,4
1,77.2421548,28.5335863,3000,1,0,0,4,4.1,496,23,4
1,77.23869669,28.53712778,2000,1,0,0,4,4.3,43,5,5
1,77.2422778,28.533561,550,0,0,0,2,4.4,400,13,4
1,77.2434183,28.5336924,1200,1,0,0,3,4.4,80,18,3
1,77.2445203,28.5335082,700,0,1,0,2,4.1,267,8,4
1,77.23985,28.5417418,1000,0,1,0,3,4.0,70,10,3
1,77.2429111,28.5339436,900,1,0,0,2,4.0,47,23,7
1,77.2400353,28.5388101,550,0,1,0,2,4.2,1125,7,3
1,77.236,28.53698056,450,0,0,0,1,3.2,33,15,5
1,77.23596912,28.53722177,700,0,1,0,2,3.5,159,12,5
1,77.23567978,28.53732191,1200,1,1,0,3,3.6,131,12,5
1,77.233935,28.54053208,300,0,0,0,1,3.6,46,14,7
1,77.2049011,28.557068,600,0,1,0,2,3.2,51,15,2
1,77.2023408,28.5565998,700,0,0,0,2,2.5,238,14,5
1,77.2049011,28.557068,600,0,1,0,2,2.8,13,6,6
1,77.2058893,28.5583275,300,0,1,0,1,2.6,49,17,4
1,77.2046765,28.5530579,750,1,1,0,2,3.3,235,7,5
1,77.2023408,28.5565998,300,0,0,0,1,2.5,191,11,4
1,77.2018467,28.5608102,700,0,0,0,2,3.4,14,18,5
1,77.2020264,28.5563457,1000,0,1,0,3,3.3,276,9,4
1,77.2059791,28.5581568,1500,1,1,0,3,3.1,104,10,5
1,77.2057995,28.5557195,1700,1,0,0,3,3.4,267,12,5
1,77.2051706,28.5570041,600,0,1,0,2,3.4,121,11,5
1,77.2066529,28.5595207,1000,1,0,0,3,3.3,23,35,6
1,77.2025317,28.5572354,500,0,1,0,2,3.5,368,19,4
1,77.2059342,28.5580181,1800,1,1,0,3,3.5,234,15,4
1,77.2021844,28.5558677,600,0,1,0,2,3.7,431,14,4
1,77.2026428,28.5562101,450,0,0,0,1,3.5,1198,21,4
1,77.2054344,28.5568725,2500,1,0,0,4,3.7,303,15,4
1,77.2024756,28.5565678,250,0,0,0,1,3.5,16,9,4
1,77.2023504,28.5566267,300,0,1,0,1,3.8,25,32,4
1,77.2057351,28.5577921,1200,1,0,0,3,3.8,556,18,5
1,77.2080004,28.5577669,600,0,1,0,2,3.8,95,14,5
1,77.2062936,28.5580523,1500,1,0,0,3,3.5,163,6,5
1,77.2057664,28.5574296,300,0,0,0,1,3.6,42,14,4
1,77.2049011,28.5574266,1200,1,1,0,3,3.5,181,13,4
1,77.203602,28.5526247,450,0,0,0,1,2.4,23,9,3
1,77.2044316,28.6945529,800,0,0,0,2,3.4,34,14,5
1,77.0955538,28.73409022,400,0,1,0,1,3.3,30,15,2
1,77.2041824,28.6965012,1000,1,1,0,3,3.3,79,16,7
1,77.2212289,28.7007738,300,0,0,0,1,3.3,27,17,5
1,77.2041824,28.69471,1100,0,0,0,3,3.2,12,10,7
1,77.2042028,28.698905,150,0,0,0,1,3.1,13,19,6
1,77.2042723,28.6957933,500,0,1,0,2,3.8,82,12,5
1,77.2049891,28.6944315,250,0,1,0,1,3.7,37,10,5
1,77.2054401,28.6929495,1000,1,0,0,3,3.9,373,11,5
1,77.2053503,28.6987623,550,0,0,0,2,3.5,90,22,5
1,77.2038231,28.6951234,800,1,1,0,2,3.9,1439,18,4
1,77.2040926,28.6950596,600,0,0,0,2,4.3,214,15,6
1,77.1883704,28.7000027,450,0,0,0,1,3.1,13,16,4
1,77.193222,28.6978702,450,0,0,0,1,3.3,32,8,6
1,77.192054,28.6989226,600,0,0,0,2,3.3,35,8,5
1,77.1889993,28.6947792,550,0,0,0,2,3.2,63,11,5
1,77.1898079,28.7014836,650,0,1,0,2,3.1,42,16,6
1,77.1889483,28.7004928,400,0,0,0,1,3.4,30,7,5
1,77.1895384,28.7014578,1300,1,0,0,3,3.1,155,13,4
1,77.1895597,28.7013265,300,0,0,0,1,3.4,30,14,4
1,77.1898978,28.6943279,300,0,0,0,1,3.1,11,14,5
1,77.1898978,28.7017609,400,0,0,0,1,3.0,11,15,5
1,77.1898079,28.7014836,500,0,0,0,2,3.5,106,15,4
1,77.1887297,28.7003953,350,0,0,0,1,3.8,170,12,5
1,77.1878236,28.699677,300,0,0,0,1,3.6,71,17,3
1,77.1919642,28.6991827,500,0,0,0,2,3.6,24,10,5
1,77.1917362,28.6993443,500,0,0,0,2,3.6,95,15,5
1,77.1899423,28.7016159,100,0,0,0,1,3.5,18,13,4
1,77.1894036,28.7015792,300,0,0,0,1,3.5,32,17,4
1,77.2096084,28.5602677,250,0,0,0,1,3.2,27,18,4
1,77.2046327,28.5508626,300,0,1,0,1,2.7,11,7,5
1,77.2033238,28.5523954,1700,1,0,0,3,3.3,339,9,5
1,77.2039324,28.5503273,800,0,0,0,2,2.9,21,16,3
1,77.2076874,28.5510835,750,0,0,0,2,2.6,76,28,4
1,77.19397,28.55402,1000,0,1,0,3,3.3,61,12,2
1,77.2037786,28.5518155,100,0,0,0,1,3.2,12,12,4
1,77.2043582,28.5513556,1100,1,1,0,3,3.4,195,15,3
1,77.214976,28.5626079,300,0,1,0,1,3.1,23,11,5
1,77.2045662,28.551367,400,0,1,0,1,3.3,65,5,5
1,77.2067363,28.5568936,700,0,1,0,2,3.3,157,7,3
1,77.2027931,28.542347,350,0,0,0,1,3.1,12,16,6
1,77.2084143,28.5516775,1000,1,1,0,3,3.4,180,8,4
1,77.2043752,28.5416535,500,0,1,0,2,2.6,16,23,6
1,77.2115953,28.5614631,400,0,0,0,1,2.6,21,14,4
1,77.2106376,28.5622242,500,0,1,0,2,2.6,114,7,5
1,77.2070845,28.5515237,800,0,0,0,2,3.3,13,17,3
1,77.2100361,28.5609831,350,0,1,0,1,3.3,32,11,5
1,77.2093036,28.5604449,350,0,0,0,1,2.8,21,20,4
1,77.2107833,28.562373,500,0,1,0,2,3.1,21,13,6
1,77.2141542,28.5618535,500,0,1,0,2,3.2,35,18,5
1,77.2095255,28.5603597,250,0,0,0,1,3.4,74,20,5
1,77.2080868,28.5509252,150,0,0,0,1,2.8,25,18,3
1,77.2056973,28.5500479,450,0,1,0,1,3.1,175,6,4
1,77.2107781,28.5624222,500,0,0,0,2,2.9,13,5,6
1,77.2081473,28.5510151,500,0,1,0,2,2.8,87,6,4
1,77.2039336,28.5521888,250,0,0,0,1,3.4,19,15,4
1,77.2120463,28.5639463,350,0,1,0,1,3.4,59,19,5
1,77.2039227,28.5522405,350,0,0,0,1,2.6,220,5,4
1,77.2145148,28.5617035,350,0,0,0,1,2.7,26,5,5
1,77.2045658,28.5513376,150,0,1,0,1,4.5,67,17,5
1,77.2084289,28.5525624,500,0,1,0,2,3.9,406,6,4
1,77.2039819,28.550438,450,0,0,0,1,3.5,35,15,4
1,77.208163,28.5509312,1300,1,1,0,3,3.8,145,21,5
1,77.2045516,28.5513546,200,0,1,0,1,3.6,30,16,4
1,77.2063121,28.5397438,600,0,1,0,2,3.7,18,13,2
1,77.2045677,28.5513909,300,0,1,0,1,3.8,243,8,4
1,77.2059157,28.5542453,300,0,0,0,1,3.7,23,5,5
1,77.2131207,28.5601373,1000,1,0,0,3,3.7,18,6,7
1,77.2104167,28.5602363,350,0,0,0,1,3.5,95,10,4
1,77.2106438,28.5622518,300,0,1,0,1,3.5,65,10,7
1,77.2080928,28.5509721,800,0,1,0,2,3.8,49,9,4
1,77.2059313,28.5543973,1200,1,0,0,3,3.9,93,12,4
1,77.2079154,28.5532206,350,0,0,0,1,4.0,55,8,3
1,77.208506,28.5514459,1000,0,0,0,3,4.0,83,13,4
1,77.203809,28.5525204,1850,1,0,0,3,4.1,1823,17,5
1,77.1944778,28.5542839,1600,1,0,0,3,3.3,704,14,4
1,77.194918,28.5538347,1900,1,1,0,3,3.4,763,11,5
1,77.1944373,28.5543721,1200,0,0,0,3,3.3,1363,12,4
1,77.194795,28.5546133,350,0,1,0,1,3.4,491,9,3
1,77.1960285,28.5545112,1400,1,1,0,3,4.5,1033,10,4
1,77.1945289,28.5541711,400,0,1,1,1,3.9,454,7,4
1,77.1948429,28.5548297,1900,1,1,0,3,3.9,1756,31,4
1,77.194058,28.5540858,1600,1,1,0,3,3.8,1845,8,4
1,77.1949328,28.5542208,1200,1,0,0,3,3.7,379,16,4
1,77.1951433,28.5546859,1800,1,0,0,3,3.7,2247,10,3
1,77.1941291,28.5534325,1200,0,1,0,3,3.9,552,19,3
1,77.1943109,28.5540646,1800,1,0,0,3,3.8,567,7,3
1,77.1940584,28.5541496,1200,1,1,0,3,3.5,384,5,4
1,77.194159,28.5541314,2400,0,0,0,4,3.5,884,20,4
1,77.1941855,28.5536,800,0,1,0,2,3.7,489,14,3
1,77.1944824,28.5541766,1800,1,0,0,3,3.7,3697,14,4
1,77.1944156,28.5541282,2000,1,1,0,4,3.9,1878,6,4
1,77.1944706,28.5542851,1600,1,1,0,3,4.3,7931,16,3
1,77.1943217,28.55333,200,0,0,0,1,4.2,542,18,4
1,77.1952737,28.5557479,2200,1,0,0,4,4.2,278,25,3
1,77.1941749,28.5541009,1700,1,1,0,3,4.0,969,8,4
1,77.1952749,28.555157,500,0,1,0,2,4.2,1627,9,3
1,77.195013,28.554476,1300,1,1,0,3,4.4,541,27,4
1,77.1948582,28.5542015,1600,1,1,0,3,4.1,1199,16,3
1,77.122793,28.550327,1000,0,0,0,3,3.3,30,23,6
1,77.2980406,28.5907981,2000,1,0,0,4,3.4,174,23,5
1,77.2977869,28.5905091,1800,1,1,0,3,3.7,128,34,5
1,77.2379557,28.6409625,1100,0,0,0,3,3.4,72,22,4
1,77.2378659,28.6410435,2000,1,0,0,4,3.9,295,29,4
1,77.1430501,28.7056604,2000,1,0,0,4,2.8,19,27,4
1,77.1432187,28.7057393,2500,1,0,0,4,3.9,259,31,4
1,77.2170282,28.6212265,3000,1,0,0,4,3.3,95,32,5
1,77.2170731,28.6212756,2500,1,0,0,4,3.0,19,32,5
1,77.2170731,28.6212756,2500,1,0,0,4,3.4,265,46,6
1,77.2170731,28.6212756,4000,1,0,0,4,3.7,44,31,5
1,77.216908,28.6212322,2500,0,0,0,4,3.6,38,47,5
1,77.2170282,28.6213161,2000,1,0,0,4,3.5,14,20,5
1,77.185331,28.56904,3500,1,0,0,4,3.6,261,20,3
1,77.185331,28.56904,4500,1,0,0,4,3.9,410,25,3
1,77.185331,28.56904,2500,1,0,0,4,3.6,49,27,3
1,77.185331,28.56904,1000,0,0,0,3,3.8,79,24,3
1,77.185331,28.56904,4000,1,0,0,4,3.9,290,36,3
1,77.185331,28.56904,4500,1,0,0,4,4.0,424,29,3
1,77.2100616,28.5783748,600,0,1,0,2,2.6,30,12,6
1,77.2100216,28.5739586,400,0,0,0,1,3.9,108,12,5
1,77.198618,28.607967,350,0,0,0,1,3.1,13,12,5
1,77.2014634,28.6083918,200,0,0,0,1,3.2,12,11,5
1,77.2296031,28.6184829,300,0,0,0,1,3.8,266,17,4
1,77.3016535,28.6307448,400,0,0,0,1,2.9,36,19,5
1,77.2933535,28.6221018,500,0,0,0,2,2.8,20,10,4
1,77.3061495,28.6310189,1500,1,0,0,3,2.8,68,33,5
1,77.2995552,28.6360907,200,0,0,0,1,3.1,26,12,5
1,77.3089444,28.6281517,300,0,1,0,1,3.4,11,13,3
1,77.3043502,28.6360024,100,0,0,0,1,3.1,18,13,3
1,77.3056876,28.6362503,200,0,1,0,1,3.2,137,14,5
1,77.3031004,28.6360078,350,0,1,0,1,2.8,101,17,5
1,77.3031053,28.6351912,550,0,1,0,2,2.8,103,7,5
1,77.3089888,28.6280802,950,1,1,0,2,3.1,94,19,5
1,77.3032993,28.6355354,150,0,0,0,1,3.2,22,11,4
1,77.3039947,28.6348977,100,0,0,0,1,2.6,16,24,5
1,77.3082609,28.6282279,450,0,0,0,1,2.7,56,10,6
1,77.3028343,28.6335406,650,0,0,0,2,3.3,49,14,5
1,77.3079824,28.627967,400,0,1,0,1,3.4,60,16,6
1,77.3035124,28.6349194,200,0,1,0,1,3.4,86,18,4
1,77.307845,28.6278421,350,0,1,0,1,3.2,51,23,6
1,77.2919552,28.6220862,400,0,1,0,1,3.3,24,15,5
1,77.305996,28.630711,150,0,0,0,1,3.5,97,13,5
1,77.3030936,28.6360258,250,0,1,0,1,3.5,60,12,6
1,77.3037739,28.634931,300,0,1,0,1,3.7,25,9,4
1,77.3095488,28.6339747,1200,1,1,0,3,2.4,124,32,6
1,77.3012464,28.6308576,700,0,0,0,2,2.4,113,14,5
1,77.3015435,28.6304523,400,0,1,0,1,2.4,166,13,5
1,77.305766,28.631723,500,0,0,0,2,4.1,71,13,4
1,77.1734292,28.5981818,2000,0,0,0,4,3.2,17,36,4
1,77.1735895,28.5974082,1000,0,0,0,3,3.4,25,36,3
1,77.1735895,28.5974082,1200,0,0,0,3,3.8,20,39,3
1,77.1734391,28.5981778,3500,0,0,0,4,3.5,45,21,3
1,77.1737243,28.5974659,6500,0,0,0,4,4.4,2826,20,3
1,77.1734547,28.5973505,7000,0,0,0,4,4.1,188,40,4
1,77.23888333,28.63209722,400,0,0,0,1,3.2,26,16,4
1,77.24104444,28.63255,500,0,0,0,2,3.2,25,10,5
1,77.24134527,28.6311424,300,0,0,0,1,3.5,117,10,6
1,77.097151,28.6347982,350,0,0,0,1,2.7,11,20,4
1,77.0969926,28.6360464,150,0,0,0,1,2.8,41,15,6
1,77.107504,28.620964,400,0,0,0,1,3.1,13,10,6
1,77.0981016,28.6310878,350,0,0,0,1,3.4,59,20,4
1,77.1022244,28.6237129,300,0,0,0,1,3.1,15,11,6
1,77.1108383,28.6196388,100,0,1,0,1,3.3,18,12,6
1,77.1028818,28.6494365,350,0,1,0,1,3.1,37,13,4
1,77.0975994,28.6312881,200,0,0,0,1,3.2,14,8,3
1,77.0980497,28.6316476,350,0,0,0,1,3.3,60,16,4
1,77.0980565,28.6343754,300,0,0,0,1,3.4,22,17,4
1,77.0982505,28.631387,600,0,1,0,2,3.4,74,11,4
1,77.0968803,28.6353891,200,0,0,0,1,3.4,25,15,5
1,77.1136177,28.6300121,2500,1,0,0,4,2.9,14,24,7
1,77.1013347,28.6255608,800,1,1,0,2,2.7,12,16,4
1,77.0981402,28.6322412,300,0,0,0,1,2.6,18,18,4
1,77.0978255,28.6316146,450,0,0,0,1,3.3,68,41,4
1,77.0971629,28.6347297,400,0,1,0,1,2.9,33,21,4
1,77.0971063,28.6350493,450,0,0,0,1,3.3,11,15,4
1,77.097836,28.6313278,100,0,0,0,1,3.2,38,13,4
1,77.1017394,28.6249007,500,0,1,0,2,3.2,23,20,5
1,77.1112093,28.6249622,550,0,0,0,2,3.1,14,17,5
1,77.0977886,28.6315014,600,0,1,0,2,2.9,57,5,4
1,77.0967806,28.6356765,200,0,0,0,1,3.4,17,11,5
1,77.0976322,28.6309971,300,0,0,0,1,3.3,14,13,5
1,77.1040333,28.6197878,300,0,0,0,1,2.9,14,16,4
1,77.1074751,28.6212976,450,0,0,0,1,2.9,16,22,6
1,77.0998371,28.635251,300,0,0,0,1,3.6,33,8,4
1,77.0994344,28.6344684,200,0,1,0,1,3.5,14,17,4
1,77.097993,28.6315308,300,0,0,0,1,3.7,89,16,3
1,77.0970504,28.6351651,200,0,0,0,1,3.6,75,18,5
1,77.0977144,28.6314535,300,0,1,0,1,3.7,29,8,3
1,77.101117,28.625289,500,0,1,0,2,2.2,19,6,5
1,77.1014229,28.6255344,1200,0,0,0,3,4.2,621,20,4
1,77.2339142,28.6472969,200,0,0,0,1,3.4,12,20,5
1,77.2334814,28.649456,500,0,0,0,2,3.4,40,13,4
1,77.2339276,28.6497621,200,0,0,0,1,3.2,13,11,3
1,77.2327023,28.6496214,600,0,0,0,2,3.8,1585,10,6
1,77.2335385,28.6486247,400,0,0,0,1,3.9,635,13,2
1,77.2350818,28.6470498,200,0,0,0,1,3.5,12,24,5
1,77.2336085,28.6489324,300,0,0,0,1,3.6,22,18,5
1,77.2334979,28.649672,100,0,0,0,1,3.8,75,13,4
1,77.2328365,28.6491652,700,0,0,0,2,3.8,40,32,3
1,77.2337024,28.6492691,100,0,0,0,1,4.2,69,10,5
1,77.234498,28.6467702,200,0,0,0,1,4.0,115,25,5
1,77.23363,28.6493933,800,0,0,0,2,4.0,4689,7,4
1,77.2348509,28.649739,200,0,0,0,1,4.3,76,20,3
1,77.0781883,28.6178488,500,0,1,0,2,3.3,86,12,4
1,77.081247,28.6308738,650,0,1,0,2,3.3,74,7,4
1,77.076075,28.624851,600,0,1,0,2,3.4,49,15,2
1,77.09158983,28.61913158,800,0,1,0,2,3.2,84,10,3
1,77.0919751,28.6270907,450,0,0,0,1,3.4,50,15,5
1,77.08765,28.6217683,600,0,0,0,2,2.7,91,16,4
1,77.101121,28.625011,700,1,1,0,2,3.3,23,17,5
1,77.0903177,28.6298073,700,0,0,0,2,3.4,88,14,6
1,77.0895476,28.6156773,400,0,1,0,1,3.0,70,18,5
1,77.0821521,28.6237445,400,0,1,0,1,3.2,96,16,6
1,77.0870265,28.6330204,600,0,0,0,2,2.5,85,11,3
1,77.09035702,28.61683827,700,0,1,0,2,3.4,60,11,4
1,77.090369,28.6168861,600,0,1,0,2,2.7,82,14,4
1,77.0820473,28.6300262,1000,1,1,0,3,2.6,105,16,5
1,77.0944197,28.6158468,600,0,1,0,2,2.5,162,10,5
1,77.0966703,28.6311148,350,0,0,0,1,3.2,62,24,3
1,77.0888248,28.6180223,450,0,0,0,1,3.4,66,13,4
1,77.0859354,28.6219218,700,0,0,0,2,2.5,46,5,3
1,77.0884552,28.6216295,700,0,1,0,2,3.4,198,14,4
1,77.0844615,28.6219496,500,0,1,0,2,3.1,69,6,5
1,77.0935847,28.6343713,500,0,1,0,2,3.4,52,8,5
1,77.0883654,28.6215998,600,0,1,0,2,3.0,182,19,3
1,77.0910311,28.6284185,1400,1,1,0,3,3.3,85,15,5
1,77.0887484,28.6202711,800,0,1,1,2,3.4,102,18,2
1,77.0960937,28.6361792,400,0,1,0,1,3.4,69,15,5
1,77.0910906,28.6298512,450,0,1,0,1,2.7,37,9,5
1,77.0900756,28.6122787,800,0,1,1,2,4.5,50,19,2
1,77.0816045,28.6295635,600,0,0,0,2,3.5,40,8,4
1,77.091394,28.6291122,1250,0,1,0,3,3.8,128,17,4
1,77.0820832,28.6296625,350,0,1,0,1,3.8,212,12,6
1,77.0901845,28.6180324,300,0,0,0,1,3.6,164,12,4
1,77.0871273,28.6331568,400,0,1,0,1,3.6,70,16,3
1,77.0910903,28.6285431,700,0,1,0,2,3.5,74,10,6
1,77.0887384,28.6180887,400,0,1,0,1,3.5,33,5,4
1,77.0871808,28.6335873,400,0,0,0,1,3.6,116,12,4
1,77.0817882,28.6209459,500,0,1,0,2,3.5,62,3,4
1,77.0819207,28.6299374,500,0,1,0,2,3.6,179,10,4
1,77.0941454,28.6157655,700,0,1,0,2,3.6,56,12,5
1,77.0846413,28.6218773,600,0,1,0,2,3.5,131,18,4
1,77.091738,28.6191652,300,0,1,0,1,3.6,155,12,5
1,77.0801897,28.620389,1300,1,1,0,3,3.5,100,9,3
1,77.0936598,28.6341679,400,0,1,0,1,3.7,32,18,4
1,77.0905124,28.6330626,500,0,1,0,2,3.5,87,5,3
1,77.0884763,28.6217284,450,1,1,0,1,3.7,61,10,3
1,77.0917978,28.6278364,250,0,0,0,1,1.9,66,7,3
1,77.090872,28.622406,700,0,1,0,2,4.3,22,11,2
1,77.2450727,28.5830716,150,0,0,0,1,2.8,15,20,5
1,77.2459911,28.5835117,300,0,1,0,1,2.8,30,11,6
1,77.2475434,28.5795335,400,0,1,0,1,3.2,45,10,5
1,77.2472956,28.5817203,400,0,1,0,1,3.0,16,9,5
1,77.2479691,28.584787,350,0,0,0,1,3.1,15,16,6
1,77.2464868,28.5813084,450,0,0,0,1,2.8,25,16,6
1,77.24752,28.5819657,200,0,0,0,1,3.1,42,13,4
1,77.2419073,28.5812079,500,0,1,0,2,3.4,62,10,5
1,77.2467562,28.5813908,100,0,0,0,1,2.6,17,18,4
